"","WageGroup","EduGroup","IndustryGroup","JobGroup","RiskGroup","AgeGroup","Sex","sum_Employment"
"179","0",1,"6","7","2","5",1,294.075
"180","0",1,"6","7","2","6",1,316.898
"181","0",1,"6","7","2","7",1,231.186
"182","0",1,"6","7","3","5",1,652.408
"183","0",1,"6","7","3","5",2,129.038
"184","0",1,"6","7","3","6",1,492.699
"185","0",1,"6","7","3","6",2,286.804
"186","0",1,"6","7","3","7",1,79.903
"187","0",1,"6","7","3","7",2,103.236
"188","0",1,"6","9","2","4",1,95.179
"189","0",1,"6","9","2","5",1,1421.176
"190","0",1,"6","9","2","5",2,672.026
"191","0",1,"6","9","2","6",1,2043.101
"192","0",1,"6","9","2","6",2,297.579
"193","0",1,"6","9","2","7",1,243.497
"194","0",1,"6","9","2","7",2,99.297
"195","0",1,"7","4","2","5",2,123.108
"196","0",1,"7","5","3","4",1,30.691
"197","0",1,"7","5","3","5",2,984.138
"198","0",1,"7","5","3","6",2,1196.747
"199","0",1,"7","5","3","7",1,130.434
"200","0",1,"7","5","3","7",2,476.969
"201","0",1,"7","7","2","6",1,213.736
"202","0",1,"7","7","2","7",2,35.745
"203","0",1,"7","7","3","6",2,177.412
"204","0",1,"7","9","2","4",2,46.036
"205","0",1,"7","9","2","5",1,262.22
"206","0",1,"7","9","2","5",2,796.139
"207","0",1,"7","9","2","6",1,1432.444
"208","0",1,"7","9","2","6",2,2876.915
"209","0",1,"7","9","2","7",1,2907.585
"210","0",1,"7","9","2","7",2,3948.61
"211","0",1,"7","9","3","4",1,33.505
"212","0",1,"7","9","3","5",2,31.326
"213","0",1,"7","9","3","6",2,199.031
"214","0",1,"7","9","3","7",1,315.759
"215","0",1,"8","8","2","6",1,46.603
"216","0",1,"8","8","2","7",1,505.148
"217","0",1,"8","9","2","5",1,123.47
"218","0",1,"8","9","2","5",2,79.753
"219","0",1,"8","9","2","6",1,189.391
"220","0",1,"8","9","2","6",2,318.104
"221","0",1,"8","9","2","7",1,213.675
"222","0",1,"8","9","3","5",1,31.03
"223","0",1,"8","9","3","6",1,276.264
"224","0",1,"8","9","3","7",1,141.639
"225","0",1,"9","4","2","5",2,575.972
"226","0",1,"9","4","2","6",2,1586.992
"227","0",1,"9","4","2","7",2,264.356
"228","0",1,"9","4","3","2",2,477.315
"229","0",1,"9","4","3","3",2,201.906
"230","0",1,"9","4","3","4",2,373.177
"231","0",1,"9","4","3","5",2,2327.7
"232","0",1,"9","4","3","6",1,161.322
"233","0",1,"9","4","3","6",2,1633.266
"234","0",1,"9","4","3","7",1,113.155
"235","0",1,"9","4","3","7",2,433.265
"236","0",1,"9","5","3","6",1,89.725
"237","0",1,"9","5","3","6",2,29.168
"238","0",1,"9","8","2","5",1,6.576
"239","0",1,"9","9","2","3",2,24.546
"240","0",1,"9","9","2","5",2,407.711
"241","0",1,"9","9","2","6",1,40.424
"242","0",1,"9","9","2","6",2,258.24
"243","0",1,"9","9","2","7",1,27.571
"244","0",1,"9","9","2","7",2,148.458
"245","0",1,"9","9","3","3",2,46.763
"246","0",1,"9","9","3","4",2,223.446
"247","0",1,"9","9","3","5",1,116.426
"248","0",1,"9","9","3","5",2,4925.669
"249","0",1,"9","9","3","6",1,33.245
"250","0",1,"9","9","3","6",2,8230.197
"251","0",1,"9","9","3","7",1,24.969
"252","0",1,"9","9","3","7",2,1949.348
"253","0",1,"11","4","2","5",2,521.728
"254","0",1,"11","4","2","6",2,349.566
"255","0",1,"11","5","2","6",2,213.49
"256","0",1,"11","9","2","5",2,54.132
"257","0",1,"11","9","2","6",2,211.182
"258","0",1,"11","9","2","7",2,378.318
"259","0",1,"12","2","2","7",1,134.65
"260","0",1,"12","4","2","6",2,195.645
"261","0",1,"12","5","3","5",1,245.261
"262","0",1,"12","9","2","6",1,253.123
"263","0",1,"12","9","2","6",2,2856.476
"264","0",1,"12","9","2","7",1,828.452
"265","0",1,"12","9","2","7",2,2274.313
"266","0",1,"12","9","3","7",1,90.962
"267","0",1,"13","2","1","6",2,37.729
"268","0",1,"13","4","2","6",2,29.786
"269","0",1,"13","5","3","6",2,25.564
"270","0",1,"13","9","2","3",1,445.872
"271","0",1,"13","9","2","6",1,109.164
"272","0",1,"13","9","2","6",2,199.961
"273","0",1,"13","9","2","7",1,13.542
"274","0",1,"13","9","2","7",2,191.339
"275","0",1,"13","9","3","6",2,22.921
"276","0",1,"14","4","2","5",2,228.474
"277","0",1,"14","4","2","6",2,844.429
"278","0",1,"14","4","2","7",2,340.071
"279","0",1,"14","6","2","7",2,113.302
"280","0",1,"14","7","2","7",1,258.743
"281","0",1,"14","9","2","3",1,89.294
"282","0",1,"14","9","2","3",2,289.099
"283","0",1,"14","9","2","4",1,208.107
"284","0",1,"14","9","2","4",2,320.979
"285","0",1,"14","9","2","5",1,192.465
"286","0",1,"14","9","2","5",2,3352.459
"287","0",1,"14","9","2","6",1,1855.314
"288","0",1,"14","9","2","6",2,17327.654
"289","0",1,"14","9","2","7",1,1949.834
"290","0",1,"14","9","2","7",2,8427.214
"291","0",1,"14","9","3","5",2,55.477
"292","0",1,"14","9","3","6",1,204.014
"293","0",1,"14","9","3","6",2,317.839
"294","0",1,"14","9","3","7",2,354.025
"295","0",1,"15","2","2","7",2,77.163
"296","0",1,"15","3","3","5",1,27.518
"297","0",1,"15","3","3","5",2,128.594
"298","0",1,"15","3","3","6",1,321.403
"299","0",1,"15","3","3","6",2,511.864
"300","0",1,"15","3","3","7",1,99.157
"301","0",1,"15","4","1","5",2,233.548
"302","0",1,"15","4","1","6",1,38.249
"303","0",1,"15","4","1","6",2,109.255
"304","0",1,"15","4","1","7",1,158.084
"305","0",1,"15","4","1","7",2,1191.522
"306","0",1,"15","4","2","5",2,38.676
"307","0",1,"15","4","2","6",2,622.945
"308","0",1,"15","4","2","7",1,44.514
"309","0",1,"15","4","2","7",2,1590.712
"310","0",1,"15","5","3","7",1,31.464
"311","0",1,"15","5","3","7",2,7.001
"312","0",1,"15","7","2","6",2,48.49
"313","0",1,"15","9","2","4",1,18.117
"314","0",1,"15","9","2","4",2,471.98
"315","0",1,"15","9","2","5",1,941.671
"316","0",1,"15","9","2","5",2,1493.446
"317","0",1,"15","9","2","6",1,2144.606
"318","0",1,"15","9","2","6",2,10731.517
"319","0",1,"15","9","2","7",1,12371.034
"320","0",1,"15","9","2","7",2,30251.303
"321","0",1,"15","9","3","4",2,13.611
"322","0",1,"15","9","3","5",2,23.623
"323","0",1,"15","9","3","6",1,263.81
"324","0",1,"15","9","3","6",2,1121.623
"325","0",1,"15","9","3","7",1,450.12
"326","0",1,"15","9","3","7",2,1857.869
"327","0",1,"16","2","1","5",2,53.305
"328","0",1,"16","2","1","6",2,48.212
"329","0",1,"16","3","3","7",1,49.625
"330","0",1,"16","4","2","7",1,139.612
"331","0",1,"16","4","2","7",2,410.311
"332","0",1,"16","8","2","6",2,158.328
"333","0",1,"16","8","2","7",1,137.753
"334","0",1,"16","9","2","5",2,902.547
"335","0",1,"16","9","2","6",1,373.317
"336","0",1,"16","9","2","6",2,1713.587
"337","0",1,"16","9","2","7",1,1049.628
"338","0",1,"16","9","2","7",2,2771.153
"339","0",1,"16","9","3","5",2,65.168
"340","0",1,"16","9","3","6",2,1197.183
"341","0",1,"16","9","3","7",2,4055.071
"342","0",1,"17","2","1","7",1,37.395
"343","0",1,"17","2","1","7",2,256.984
"344","0",1,"17","2","2","7",1,44.375
"345","0",1,"17","2","2","7",2,38.477
"346","0",1,"17","3","3","3",1,107.788
"347","0",1,"17","3","3","5",1,9.329
"348","0",1,"17","3","3","6",1,285.401
"349","0",1,"17","3","3","7",2,286.919
"350","0",1,"17","4","1","6",2,933.693
"351","0",1,"17","4","1","7",1,403.185
"352","0",1,"17","4","1","7",2,6521.266
"353","0",1,"17","4","2","3",2,43.826
"354","0",1,"17","4","2","4",2,157.607
"355","0",1,"17","4","2","5",1,44.016
"356","0",1,"17","4","2","5",2,1923.887
"357","0",1,"17","4","2","6",2,7191.331
"358","0",1,"17","4","2","7",1,868.932
"359","0",1,"17","4","2","7",2,7564.788
"360","0",1,"17","4","3","7",2,67.068
"361","0",1,"17","5","3","6",2,61.126
"362","0",1,"17","5","3","7",1,31.993
"363","0",1,"17","5","3","7",2,116.348
"364","0",1,"17","6","2","5",1,12.284
"365","0",1,"17","7","2","5",1,45.665
"366","0",1,"17","7","2","6",2,82.084
"367","0",1,"17","7","2","7",1,44.085
"368","0",1,"17","7","2","7",2,531.064
"369","0",1,"17","7","3","6",1,35.849
"370","0",1,"17","7","3","7",1,126.489
"371","0",1,"17","8","2","5",1,13.883
"372","0",1,"17","8","2","6",1,85.033
"373","0",1,"17","8","2","7",1,169.688
"374","0",1,"17","9","2","2",1,95.084
"375","0",1,"17","9","2","3",2,314.948
"376","0",1,"17","9","2","4",2,202.192
"377","0",1,"17","9","2","5",1,48.094
"378","0",1,"17","9","2","5",2,752.135
"379","0",1,"17","9","2","6",1,347.715
"380","0",1,"17","9","2","6",2,7259.507
"381","0",1,"17","9","2","7",1,6985.587
"382","0",1,"17","9","2","7",2,28256.134
"383","0",1,"17","9","3","3",2,27.911
"384","0",1,"17","9","3","4",1,414.972
"385","0",1,"17","9","3","4",2,31.344
"386","0",1,"17","9","3","5",2,168.575
"387","0",1,"17","9","3","6",1,315.977
"388","0",1,"17","9","3","6",2,4283.855
"389","0",1,"17","9","3","7",1,569.589
"390","0",1,"17","9","3","7",2,8809.911
"391","0",1,"18","2","1","6",2,39.519
"392","0",1,"18","2","1","7",1,107.062
"393","0",1,"18","3","3","7",2,11.682
"394","0",1,"18","4","2","6",2,98.935
"395","0",1,"18","9","2","5",1,18.292
"396","0",1,"18","9","2","5",2,154.389
"397","0",1,"18","9","2","6",1,18.585
"398","0",1,"18","9","2","6",2,615.858
"399","0",1,"18","9","2","7",1,19.015
"400","0",1,"18","9","2","7",2,408.763
"401","0",1,"18","9","3","6",1,185
"402","0",1,"18","9","3","6",2,32.039
"403","0",1,"19","2","1","3",2,23.098
"404","0",1,"19","2","1","6",1,38.775
"405","0",1,"19","2","1","6",2,101.351
"406","0",1,"19","2","1","7",1,274.822
"407","0",1,"19","2","1","7",2,170.13
"408","0",1,"19","4","1","6",2,66.761
"409","0",1,"19","4","1","7",2,393.382
"410","0",1,"19","4","2","4",2,60.581
"411","0",1,"19","4","2","5",2,596.176
"412","0",1,"19","4","2","6",1,90.885
"413","0",1,"19","4","2","6",2,2086.848
"414","0",1,"19","4","2","7",1,44.68
"415","0",1,"19","4","2","7",2,1324.261
"416","0",1,"19","4","3","6",2,43.492
"417","0",1,"19","5","3","7",2,27.705
"418","0",1,"19","7","2","4",1,152.981
"419","0",1,"19","7","2","5",1,40.491
"420","0",1,"19","7","2","7",2,149.674
"421","0",1,"19","7","3","5",1,64.407
"422","0",1,"19","9","2","5",2,961.3
"423","0",1,"19","9","2","6",1,489.675
"424","0",1,"19","9","2","6",2,7114.351
"425","0",1,"19","9","2","7",1,863.419
"426","0",1,"19","9","2","7",2,3207.554
"427","0",1,"19","9","3","5",2,200.424
"428","0",1,"19","9","3","6",1,22.187
"429","0",1,"19","9","3","6",2,58.363
"430","0",1,"19","9","3","7",1,44.646
"431","0",1,"19","9","3","7",2,139.959
"432","0",1,"20","4","2","7",2,287.722
"433","0",1,"20","9","2","5",2,3744.903
"434","0",1,"20","9","2","6",2,5546.795
"435","0",1,"20","9","2","7",2,1757.196
"436","0",2,"1","3","3","7",1,89.438
"437","0",2,"1","6","2","5",2,5.429
"438","0",2,"1","6","2","7",1,11.851
"439","0",2,"1","7","2","6",2,16.942
"440","0",2,"1","8","2","7",1,41.289
"441","0",2,"1","9","2","2",2,332.411
"442","0",2,"1","9","2","3",1,36.516
"443","0",2,"1","9","2","3",2,74.035
"444","0",2,"1","9","2","4",1,61.772
"445","0",2,"1","9","2","4",2,24.846
"446","0",2,"1","9","2","5",1,586.698
"447","0",2,"1","9","2","5",2,2154.315
"448","0",2,"1","9","2","6",1,286.341
"449","0",2,"1","9","2","6",2,2821.757
"450","0",2,"1","9","2","7",1,124.288
"451","0",2,"1","9","2","7",2,1353.211
"452","0",2,"3","4","2","5",2,55.809
"453","0",2,"3","4","2","7",2,14.705
"454","0",2,"3","5","2","7",1,39.244
"455","0",2,"3","5","3","5",2,153.558
"456","0",2,"3","7","2","4",2,1606.257
"457","0",2,"3","7","2","5",1,158.828
"458","0",2,"3","7","2","5",2,2387.695
"459","0",2,"3","7","2","6",1,183.886
"460","0",2,"3","7","2","6",2,643.366
"461","0",2,"3","7","2","7",1,42.575
"462","0",2,"3","7","2","7",2,65.703
"463","0",2,"3","7","3","5",1,29.571
"464","0",2,"3","8","3","3",2,898.432
"465","0",2,"3","8","3","4",1,309.977
"466","0",2,"3","8","3","4",2,267.653
"467","0",2,"3","8","3","5",1,224.892
"468","0",2,"3","8","3","5",2,509.68
"469","0",2,"3","8","3","6",2,613.148
"470","0",2,"3","8","3","7",1,123.935
"471","0",2,"3","9","2","2",1,446.267
"472","0",2,"3","9","2","2",2,634.455
"473","0",2,"3","9","2","3",2,1093.695
"474","0",2,"3","9","2","4",1,359.212
"475","0",2,"3","9","2","4",2,1438.981
"476","0",2,"3","9","2","5",1,70.582
"477","0",2,"3","9","2","5",2,3037.601
"478","0",2,"3","9","2","6",1,506.765
"479","0",2,"3","9","2","6",2,3234.073
"480","0",2,"3","9","2","7",1,449.525
"481","0",2,"3","9","2","7",2,547.964
"482","0",2,"3","9","3","2",1,54.142
"483","0",2,"3","9","3","5",2,77.097
"484","0",2,"3","9","3","6",2,76.12
"485","0",2,"3","9","3","7",1,871.066
"486","0",2,"4","9","3","4",2,38.729
"487","0",2,"5","8","2","5",1,182.782
"488","0",2,"5","8","2","7",2,63.396
"489","0",2,"6","3","3","4",2,175.398
"490","0",2,"6","7","1","6",1,132.726
"491","0",2,"6","7","1","7",1,86.547
"492","0",2,"6","7","2","5",1,35.999
"493","0",2,"6","7","2","6",1,229.422
"494","0",2,"6","7","2","7",1,254.512
"495","0",2,"6","7","3","3",1,253.574
"496","0",2,"6","7","3","5",1,336.132
"497","0",2,"6","7","3","6",1,442.587
"498","0",2,"6","7","3","6",2,52.277
"499","0",2,"6","8","2","4",1,38.034
"500","0",2,"6","9","2","2",1,105.627
"501","0",2,"6","9","2","3",1,759.005
"502","0",2,"6","9","2","4",1,418.461
"503","0",2,"6","9","2","5",1,2997.172
"504","0",2,"6","9","2","5",2,198.378
"505","0",2,"6","9","2","6",1,2779.555
"506","0",2,"6","9","2","6",2,300.007
"507","0",2,"6","9","2","7",1,592.674
"508","0",2,"6","9","2","7",2,233.499
"509","0",2,"7","3","3","5",2,290.706
"510","0",2,"7","4","2","5",2,211.569
"511","0",2,"7","5","3","2",1,202.892
"512","0",2,"7","5","3","2",2,281.336
"513","0",2,"7","5","3","4",2,356.744
"514","0",2,"7","5","3","5",1,167.369
"515","0",2,"7","5","3","5",2,1705.17
"516","0",2,"7","5","3","6",1,199.729
"517","0",2,"7","5","3","6",2,1083.993
"518","0",2,"7","5","3","7",2,694.234
"519","0",2,"7","7","2","5",2,35.735
"520","0",2,"7","7","2","6",1,185.499
"521","0",2,"7","7","2","6",2,228.043
"522","0",2,"7","7","2","7",2,35.745
"523","0",2,"7","9","2","4",1,12.259
"524","0",2,"7","9","2","4",2,498.593
"525","0",2,"7","9","2","5",1,732.951
"526","0",2,"7","9","2","5",2,1270.646
"527","0",2,"7","9","2","6",1,939.235
"528","0",2,"7","9","2","6",2,1713.34
"529","0",2,"7","9","2","7",1,1156.132
"530","0",2,"7","9","2","7",2,1267.553
"531","0",2,"7","9","3","4",2,301.303
"532","0",2,"7","9","3","5",2,59.496
"533","0",2,"7","9","3","6",1,615.432
"534","0",2,"7","9","3","6",2,109.947
"535","0",2,"7","9","3","7",1,206.453
"536","0",2,"8","4","2","6",1,44.949
"537","0",2,"8","5","3","4",2,50.49
"538","0",2,"8","8","2","4",1,211.871
"539","0",2,"8","8","2","5",1,144.13
"540","0",2,"8","8","2","6",1,89.895
"541","0",2,"8","8","2","7",1,203.947
"542","0",2,"8","9","2","2",1,228.069
"543","0",2,"8","9","2","4",2,351.022
"544","0",2,"8","9","2","5",1,263.057
"545","0",2,"8","9","2","5",2,422.317
"546","0",2,"8","9","2","6",1,313.602
"547","0",2,"8","9","2","6",2,587.473
"548","0",2,"8","9","2","7",1,13.023
"549","0",2,"8","9","3","4",1,361.541
"550","0",2,"8","9","3","5",2,158.091
"551","0",2,"8","9","3","6",1,244.599
"552","0",2,"8","9","3","6",2,90.646
"553","0",2,"8","9","3","7",1,260.193
"554","0",2,"9","4","2","2",2,163.734
"555","0",2,"9","4","2","3",2,76.318
"556","0",2,"9","4","2","4",2,146.598
"557","0",2,"9","4","2","5",1,56.975
"558","0",2,"9","4","2","5",2,2357.421
"559","0",2,"9","4","2","6",1,191.518
"560","0",2,"9","4","2","6",2,1461.92
"561","0",2,"9","4","2","7",2,414.886
"562","0",2,"9","4","3","1",1,61.875
"563","0",2,"9","4","3","1",2,188.581
"564","0",2,"9","4","3","2",1,75.02
"565","0",2,"9","4","3","2",2,544.702
"566","0",2,"9","4","3","3",2,935.829
"567","0",2,"9","4","3","4",2,1498.436
"568","0",2,"9","4","3","5",1,78.867
"569","0",2,"9","4","3","5",2,5055.932
"570","0",2,"9","4","3","6",2,1752.347
"571","0",2,"9","4","3","7",2,116.194
"572","0",2,"9","5","3","4",2,56.398
"573","0",2,"9","5","3","6",2,15.696
"574","0",2,"9","9","2","3",2,131.868
"575","0",2,"9","9","2","4",2,40.153
"576","0",2,"9","9","2","5",2,218.603
"577","0",2,"9","9","2","6",2,445.562
"578","0",2,"9","9","2","7",1,153.213
"579","0",2,"9","9","2","7",2,19.536
"580","0",2,"9","9","3","2",1,310.376
"581","0",2,"9","9","3","2",2,183.388
"582","0",2,"9","9","3","3",2,327.287
"583","0",2,"9","9","3","4",1,119.762
"584","0",2,"9","9","3","4",2,1248.129
"585","0",2,"9","9","3","5",2,7765.294
"586","0",2,"9","9","3","6",1,1131.297
"587","0",2,"9","9","3","6",2,7279.715
"588","0",2,"9","9","3","7",1,212.03
"589","0",2,"9","9","3","7",2,186.042
"590","0",2,"10","9","2","5",2,419.219
"591","0",2,"10","9","2","6",2,326.595
"592","0",2,"10","9","3","6",2,56.652
"593","0",2,"11","4","2","5",2,311.8
"594","0",2,"11","4","2","6",2,83.379
"595","0",2,"11","5","2","6",2,434.209
"596","0",2,"11","9","2","5",2,170.957
"597","0",2,"11","9","2","6",2,224.958
"598","0",2,"11","9","2","7",2,259.935
"599","0",2,"12","2","2","6",1,78.474
"600","0",2,"12","2","2","6",2,178.968
"601","0",2,"12","3","3","6",2,560.967
"602","0",2,"12","4","1","5",2,242.568
"603","0",2,"12","4","2","5",2,174.984
"604","0",2,"12","5","3","6",2,336.111
"605","0",2,"12","9","2","3",1,117.578
"606","0",2,"12","9","2","4",1,285.924
"607","0",2,"12","9","2","5",1,185.754
"608","0",2,"12","9","2","5",2,867.434
"609","0",2,"12","9","2","6",1,275.05
"610","0",2,"12","9","2","6",2,3760.379
"611","0",2,"12","9","2","7",1,352.879
"612","0",2,"12","9","2","7",2,1079.28
"613","0",2,"12","9","3","7",1,405.61
"614","0",2,"13","2","2","6",2,331.658
"615","0",2,"13","8","2","6",1,289.926
"616","0",2,"13","9","2","2",1,240.208
"617","0",2,"13","9","2","4",2,27.344
"618","0",2,"13","9","2","5",2,179.952
"619","0",2,"13","9","2","6",1,290.336
"620","0",2,"13","9","2","6",2,178.884
"621","0",2,"14","3","3","6",1,464.171
"622","0",2,"14","4","1","6",2,204.009
"623","0",2,"14","4","1","7",1,176.434
"624","0",2,"14","4","2","4",2,184.258
"625","0",2,"14","4","2","5",2,438.152
"626","0",2,"14","4","2","6",2,984.671
"627","0",2,"14","4","2","7",2,341.746
"628","0",2,"14","4","3","5",2,190.158
"629","0",2,"14","4","3","6",2,232.748
"630","0",2,"14","5","3","5",2,197.569
"631","0",2,"14","7","2","6",1,97.825
"632","0",2,"14","7","2","6",2,678.368
"633","0",2,"14","8","3","6",1,46.836
"634","0",2,"14","9","2","3",1,917.859
"635","0",2,"14","9","2","3",2,704.538
"636","0",2,"14","9","2","4",1,276.027
"637","0",2,"14","9","2","4",2,986.551
"638","0",2,"14","9","2","5",1,1060.527
"639","0",2,"14","9","2","5",2,3526.562
"640","0",2,"14","9","2","6",1,2681.398
"641","0",2,"14","9","2","6",2,10787.427
"642","0",2,"14","9","2","7",1,2085.653
"643","0",2,"14","9","2","7",2,2543.594
"644","0",2,"14","9","3","7",1,153.592
"645","0",2,"15","2","1","2",2,175.254
"646","0",2,"15","2","1","4",2,77.867
"647","0",2,"15","2","1","5",2,21.003
"648","0",2,"15","2","1","7",2,116.197
"649","0",2,"15","2","2","7",2,54.643
"650","0",2,"15","3","2","6",1,54.914
"651","0",2,"15","3","3","3",1,20.609
"652","0",2,"15","3","3","5",1,130.783
"653","0",2,"15","3","3","5",2,879.579
"654","0",2,"15","3","3","6",1,631.132
"655","0",2,"15","3","3","6",2,1927.069
"656","0",2,"15","3","3","7",1,423.361
"657","0",2,"15","4","1","6",2,44.102
"658","0",2,"15","4","1","7",1,106.059
"659","0",2,"15","4","1","7",2,131.848
"660","0",2,"15","4","2","5",1,45.983
"661","0",2,"15","4","2","5",2,349.418
"662","0",2,"15","4","2","6",2,100.192
"663","0",2,"15","4","2","7",1,36.256
"664","0",2,"15","4","2","7",2,424.455
"665","0",2,"15","6","2","6",1,26.717
"666","0",2,"15","7","2","7",1,96.77
"667","0",2,"15","7","3","6",1,231.827
"668","0",2,"15","9","2","4",1,135.876
"669","0",2,"15","9","2","4",2,728.836
"670","0",2,"15","9","2","5",1,1594.159
"671","0",2,"15","9","2","5",2,1850.102
"672","0",2,"15","9","2","6",1,2840.649
"673","0",2,"15","9","2","6",2,3390.304
"674","0",2,"15","9","2","7",1,7891.467
"675","0",2,"15","9","2","7",2,4583.311
"676","0",2,"15","9","3","5",1,39.925
"677","0",2,"15","9","3","6",1,106.204
"678","0",2,"15","9","3","6",2,259.348
"679","0",2,"15","9","3","7",1,275.514
"680","0",2,"15","9","3","7",2,200.079
"681","0",2,"16","2","1","4",2,29.64
"682","0",2,"16","2","1","7",1,42.944
"683","0",2,"16","2","1","7",2,58.025
"684","0",2,"16","4","2","5",2,355.502
"685","0",2,"16","4","2","6",2,265.597
"686","0",2,"16","8","2","4",2,52.494
"687","0",2,"16","8","2","5",1,28.496
"688","0",2,"16","8","2","5",2,28.935
"689","0",2,"16","8","2","6",1,77.316
"690","0",2,"16","8","2","7",1,39.973
"691","0",2,"16","9","2","4",2,31.238
"692","0",2,"16","9","2","5",1,290.894
"693","0",2,"16","9","2","5",2,1609.215
"694","0",2,"16","9","2","6",1,1143.82
"695","0",2,"16","9","2","6",2,2505.586
"696","0",2,"16","9","2","7",1,975.735
"697","0",2,"16","9","2","7",2,120.118
"698","0",2,"16","9","3","2",2,41.853
"699","0",2,"16","9","3","4",2,13.126
"700","0",2,"16","9","3","5",2,694.777
"701","0",2,"16","9","3","6",2,807.306
"702","0",2,"16","9","3","7",2,1319.161
"703","0",2,"17","2","1","3",2,104.88
"704","0",2,"17","2","1","5",1,44.475
"705","0",2,"17","2","1","5",2,207.494
"706","0",2,"17","2","1","6",1,18.253
"707","0",2,"17","2","1","6",2,290.925
"708","0",2,"17","2","1","7",2,323.233
"709","0",2,"17","2","2","6",2,24.109
"710","0",2,"17","2","2","7",2,54.692
"711","0",2,"17","3","2","4",2,18.033
"712","0",2,"17","3","3","6",1,124.9
"713","0",2,"17","3","3","7",2,346.656
"714","0",2,"17","4","1","5",2,36.684
"715","0",2,"17","4","1","6",2,315.439
"716","0",2,"17","4","1","7",1,57.06
"717","0",2,"17","4","1","7",2,2017.71
"718","0",2,"17","4","2","4",1,18.904
"719","0",2,"17","4","2","4",2,928.861
"720","0",2,"17","4","2","5",2,7772.897
"721","0",2,"17","4","2","6",1,282.139
"722","0",2,"17","4","2","6",2,12031.253
"723","0",2,"17","4","2","7",1,245.4
"724","0",2,"17","4","2","7",2,3333.415
"725","0",2,"17","4","3","4",2,234.998
"726","0",2,"17","5","3","7",2,144.889
"727","0",2,"17","7","2","4",2,61.738
"728","0",2,"17","7","2","6",2,90.997
"729","0",2,"17","7","2","7",1,109.282
"730","0",2,"17","7","2","7",2,116.168
"731","0",2,"17","7","3","5",1,34.302
"732","0",2,"17","8","2","4",2,93.256
"733","0",2,"17","8","2","5",1,103.233
"734","0",2,"17","8","2","5",2,174.902
"735","0",2,"17","8","2","6",1,117.695
"736","0",2,"17","8","2","7",1,90.431
"737","0",2,"17","8","3","4",2,168.559
"738","0",2,"17","8","3","5",2,181.14
"739","0",2,"17","9","2","2",1,263.859
"740","0",2,"17","9","2","2",2,189.522
"741","0",2,"17","9","2","3",1,258.676
"742","0",2,"17","9","2","3",2,325.488
"743","0",2,"17","9","2","4",1,148.459
"744","0",2,"17","9","2","4",2,384.587
"745","0",2,"17","9","2","5",1,194.861
"746","0",2,"17","9","2","5",2,1139.49
"747","0",2,"17","9","2","6",1,812.699
"748","0",2,"17","9","2","6",2,3699.259
"749","0",2,"17","9","2","7",1,5520.601
"750","0",2,"17","9","2","7",2,7016.162
"751","0",2,"17","9","3","4",1,359.422
"752","0",2,"17","9","3","4",2,211.61
"753","0",2,"17","9","3","5",1,22.597
"754","0",2,"17","9","3","5",2,421.972
"755","0",2,"17","9","3","6",1,145.893
"756","0",2,"17","9","3","6",2,1901.811
"757","0",2,"17","9","3","7",1,706.229
"758","0",2,"17","9","3","7",2,2338.589
"759","0",2,"18","4","2","2",1,487.68
"760","0",2,"18","4","2","5",1,24.971
"761","0",2,"18","8","2","5",2,162.378
"762","0",2,"18","9","2","5",1,35.056
"763","0",2,"18","9","2","5",2,69.96
"764","0",2,"18","9","2","6",2,595.842
"765","0",2,"18","9","2","7",2,215.306
"766","0",2,"18","9","3","6",1,18.184
"767","0",2,"19","2","1","5",1,70.556
"768","0",2,"19","2","1","5",2,10.847
"769","0",2,"19","2","1","6",1,187.96
"770","0",2,"19","2","1","6",2,74.778
"771","0",2,"19","2","1","7",1,21.771
"772","0",2,"19","3","3","7",1,17.388
"773","0",2,"19","4","1","5",1,44.817
"774","0",2,"19","4","1","5",2,217.706
"775","0",2,"19","4","1","6",2,76.525
"776","0",2,"19","4","1","7",1,78.785
"777","0",2,"19","4","1","7",2,29.63
"778","0",2,"19","4","2","2",2,121.384
"779","0",2,"19","4","2","3",2,449.106
"780","0",2,"19","4","2","4",2,98.782
"781","0",2,"19","4","2","5",2,2393.054
"782","0",2,"19","4","2","6",2,5070.95
"783","0",2,"19","4","2","7",2,785.607
"784","0",2,"19","4","3","5",2,245.4
"785","0",2,"19","4","3","6",2,173.873
"786","0",2,"19","5","2","6",2,172.431
"787","0",2,"19","5","3","4",2,165.31
"788","0",2,"19","5","3","5",2,91.143
"789","0",2,"19","5","3","7",1,26.973
"790","0",2,"19","7","3","5",2,236.142
"791","0",2,"19","8","2","3",2,53.492
"792","0",2,"19","8","2","5",1,71.468
"793","0",2,"19","8","3","4",2,137.593
"794","0",2,"19","9","2","4",1,20.823
"795","0",2,"19","9","2","4",2,604.986
"796","0",2,"19","9","2","5",2,2911.923
"797","0",2,"19","9","2","6",1,1069.984
"798","0",2,"19","9","2","6",2,4574.544
"799","0",2,"19","9","2","7",1,1246.829
"800","0",2,"19","9","2","7",2,492.442
"801","0",2,"19","9","3","3",2,39.958
"802","0",2,"19","9","3","5",2,152.415
"803","0",2,"19","9","3","6",1,26.559
"804","0",2,"19","9","3","6",2,35.236
"805","0",2,"19","9","3","7",1,57.026
"806","0",2,"19","9","3","7",2,202.624
