"","IndustryGroup","JobGroup","RiskGroup","V20","V21","sum_Employment"
"5202","16","9","2",852,999,1868.216
"5203","16","9","2",853,941,4584.769
"5204","16","9","2",853,942,1544.768
"5205","16","9","2",853,991,63.23
"5206","16","9","2",853,999,81.836
"5207","16","9","2",854,941,516.234
"5208","16","9","2",854,999,744.185
"5209","16","9","2",855,941,2754.777
"5210","16","9","2",855,951,151.254
"5211","16","9","2",855,999,4153.448
"5212","16","9","2",856,930,199.295
"5213","16","9","2",856,941,3646.844
"5214","16","9","2",856,942,643.245
"5215","16","9","2",856,951,1747.196
"5216","16","9","2",856,991,29.563
"5217","16","9","2",856,999,1114.537
"5218","16","9","2",857,941,95.442
"5219","16","9","3",851,952,18270.884
"5220","16","9","3",852,952,5870.933
"5221","16","9","3",853,952,131.895
"5222","16","9","3",855,992,172.149
"5223","16","9","3",856,952,407.196
"5224","16","9","3",856,992,356.614
"5225","17","1","1",861,133,1087.182
"5226","17","1","1",862,133,79.871
"5227","17","1","1",863,133,222.766
"5228","17","1","1",869,133,223.834
"5229","17","1","1",871,133,1917.043
"5230","17","1","1",872,131,387.483
"5231","17","1","1",872,133,6886.284
"5232","17","2","1",861,211,4921.365
"5233","17","2","1",861,235,433.863
"5234","17","2","1",861,241,39837.676
"5235","17","2","1",861,242,5042.574
"5236","17","2","1",861,243,190757.919
"5237","17","2","1",861,244,7725.962
"5238","17","2","1",861,247,3645.153
"5239","17","2","1",861,251,368.902
"5240","17","2","1",861,254,338.5
"5241","17","2","1",861,259,937.691
"5242","17","2","1",861,273,278.828
"5243","17","2","1",861,281,744.805
"5244","17","2","1",862,211,333.695
"5245","17","2","1",862,222,373.184
"5246","17","2","1",862,239,137.848
"5247","17","2","1",862,241,56448.613
"5248","17","2","1",862,242,335.36
"5249","17","2","1",862,243,26804.616
"5250","17","2","1",862,244,252.225
"5251","17","2","1",862,247,327.321
"5252","17","2","1",862,281,104.88
"5253","17","2","1",862,285,324.407
"5254","17","2","1",862,286,86.546
"5255","17","2","1",863,241,2441.788
"5256","17","2","1",863,243,9090.831
"5257","17","2","1",863,244,951.475
"5258","17","2","1",863,247,1363.837
"5259","17","2","1",863,262,10.29
"5260","17","2","1",863,286,30.479
"5261","17","2","1",869,211,289.647
"5262","17","2","1",869,241,56.66
"5263","17","2","1",869,243,1190.332
"5264","17","2","1",869,247,3136.121
"5265","17","2","1",869,252,314.848
"5266","17","2","1",869,286,186.764
"5267","17","2","1",871,242,550.105
"5268","17","2","1",871,243,3056.305
"5269","17","2","1",871,244,2095.573
"5270","17","2","1",871,247,35969.231
"5271","17","2","1",871,248,195.913
"5272","17","2","1",871,254,779.823
"5273","17","2","1",871,259,131.718
"5274","17","2","1",871,286,545.497
"5275","17","2","1",872,239,26.948
"5276","17","2","1",872,243,1294.984
"5277","17","2","1",872,244,1474.785
"5278","17","2","1",872,247,340629.527
"5279","17","2","1",872,248,247.917
"5280","17","2","1",872,252,1724.466
"5281","17","2","1",872,253,333.405
"5282","17","2","1",872,254,13900.809
"5283","17","2","1",872,259,5847.688
"5284","17","2","1",872,281,274.484
"5285","17","2","1",872,284,19.749
"5286","17","2","1",872,285,179.248
"5287","17","2","1",872,286,1432.012
"5288","17","2","2",861,213,677.905
"5289","17","2","2",861,223,1017.549
"5290","17","2","2",861,234,298.35
"5291","17","2","2",861,236,859.344
"5292","17","2","2",861,245,65561.429
"5293","17","2","2",861,246,75221.561
"5294","17","2","2",861,271,138.48
"5295","17","2","2",861,282,172.656
"5296","17","2","2",862,213,274.516
"5297","17","2","2",862,245,80943.529
"5298","17","2","2",862,246,116876.991
"5299","17","2","2",862,274,146.764
"5300","17","2","2",863,236,394.707
"5301","17","2","2",863,245,2319.173
"5302","17","2","2",863,246,656.221
"5303","17","2","2",869,236,107.991
"5304","17","2","2",869,245,12511.33
"5305","17","2","2",869,246,270.14
"5306","17","2","2",871,245,3087.563
"5307","17","2","2",871,246,4587.406
"5308","17","2","2",872,245,6838.28
"5309","17","2","2",872,246,1118.94
"5310","17","2","2",872,283,422.679
"5311","17","2","2",872,289,639.575
"5312","17","3","2",861,311,302.008
"5313","17","3","2",861,320,2759.111
"5314","17","3","2",861,392,12302.997
"5315","17","3","2",862,311,161.105
"5316","17","3","2",862,320,359.385
"5317","17","3","2",862,392,23640.268
"5318","17","3","2",863,311,9223.76
"5319","17","3","2",863,392,980.338
"5320","17","3","2",869,320,322.593
"5321","17","3","2",869,392,347.941
"5322","17","3","2",871,392,73.521
"5323","17","3","2",872,311,637.242
"5324","17","3","2",872,320,466.4
"5325","17","3","2",872,392,649.687
"5326","17","3","3",861,312,37412.403
"5327","17","3","3",861,313,4544.834
"5328","17","3","3",861,314,6064.535
"5329","17","3","3",861,330,263.195
"5330","17","3","3",861,399,3051.54
"5331","17","3","3",862,312,12782.377
"5332","17","3","3",862,313,2798.846
"5333","17","3","3",862,314,1881.057
"5334","17","3","3",862,399,13327.127
"5335","17","3","3",863,312,435.877
"5336","17","3","3",863,313,67.558
"5337","17","3","3",863,314,923.375
"5338","17","3","3",863,391,22.077
"5339","17","3","3",863,399,95.308
"5340","17","3","3",869,312,660.689
"5341","17","3","3",869,314,163.081
"5342","17","3","3",869,399,278.572
"5343","17","3","3",871,312,3636.799
"5344","17","3","3",871,313,1874.836
"5345","17","3","3",871,314,238.762
"5346","17","3","3",871,399,177.402
"5347","17","3","3",872,312,14018.231
"5348","17","3","3",872,313,3061.787
"5349","17","3","3",872,314,5819.372
"5350","17","3","3",872,391,286.856
"5351","17","3","3",872,399,1386.425
"5352","17","4","1",861,423,119.982
"5353","17","4","1",862,429,45.112
"5354","17","4","1",863,429,25.951
"5355","17","4","1",871,429,474.102
"5356","17","4","1",872,429,14619.092
"5357","17","4","2",861,412,466.084
"5358","17","4","2",861,421,27587.115
"5359","17","4","2",861,422,697.127
"5360","17","4","2",861,441,15317.619
"5361","17","4","2",862,421,2974.295
"5362","17","4","2",862,422,10649.888
"5363","17","4","2",862,441,3736.654
"5364","17","4","2",863,421,236.162
"5365","17","4","2",863,422,476.509
"5366","17","4","2",863,441,103.515
"5367","17","4","2",869,421,87.768
"5368","17","4","2",869,422,304.872
"5369","17","4","2",871,421,89156.321
"5370","17","4","2",871,441,8759.7
"5371","17","4","2",872,412,15.854
"5372","17","4","2",872,421,154211.755
"5373","17","4","2",872,432,903.679
"5374","17","4","2",872,441,32659.215
"5375","17","4","3",861,442,289.154
"5376","17","4","3",872,442,510.089
"5377","17","5","2",861,510,88.655
"5378","17","5","2",863,510,135.616
"5379","17","5","2",872,510,25.837
"5380","17","5","2",872,522,493.207
"5381","17","5","3",861,521,752.199
"5382","17","5","3",862,521,301.806
"5383","17","5","3",863,530,106.489
"5384","17","5","3",872,521,1054.378
"5385","17","5","3",872,530,293.277
"5386","17","6","2",872,613,12.284
"5387","17","7","1",861,762,44.76
"5388","17","7","1",872,762,38.263
"5389","17","7","2",861,710,88.253
"5390","17","7","2",861,753,280.395
"5391","17","7","2",861,761,968.415
"5392","17","7","2",861,792,324.281
"5393","17","7","2",862,710,2042.777
"5394","17","7","2",863,799,206.001
"5395","17","7","2",871,753,96.633
"5396","17","7","2",872,710,968.018
"5397","17","7","2",872,721,776.323
"5398","17","7","2",872,753,30.964
"5399","17","7","2",872,761,103.508
"5400","17","7","2",872,791,699.918
"5401","17","7","2",872,799,178.279
"5402","17","7","3",871,722,31.771
"5403","17","7","3",872,730,227.14
"5404","17","7","3",872,773,436.586
"5405","17","8","2",861,873,1468.966
"5406","17","8","2",862,873,645.66
"5407","17","8","2",863,873,67.089
"5408","17","8","2",869,873,367.537
"5409","17","8","2",871,873,975.349
"5410","17","8","2",872,819,48.631
"5411","17","8","2",872,873,10252.681
"5412","17","8","2",872,874,13.883
"5413","17","8","2",872,882,88.513
"5414","17","8","3",861,852,478.171
"5415","17","8","3",861,862,4688.782
"5416","17","8","3",862,862,187.132
"5417","17","8","3",862,899,42.773
"5418","17","8","3",863,862,39.085
"5419","17","8","3",871,852,56.701
"5420","17","8","3",871,854,116.179
"5421","17","8","3",871,862,125.27
"5422","17","8","3",871,864,191.822
"5423","17","8","3",872,832,349.699
"5424","17","8","3",872,852,151.588
"5425","17","8","3",872,862,629.862
"5426","17","8","3",872,864,947.594
"5427","17","8","3",872,892,150.187
"5428","17","9","2",861,930,35.71
"5429","17","9","2",861,941,11444.682
"5430","17","9","2",861,942,1409.09
"5431","17","9","2",861,999,1209.084
"5432","17","9","2",862,941,3120.621
"5433","17","9","2",863,941,619.873
"5434","17","9","2",863,942,21.278
"5435","17","9","2",863,999,241.252
"5436","17","9","2",869,941,169.242
"5437","17","9","2",869,999,34.222
"5438","17","9","2",871,930,493.038
"5439","17","9","2",871,941,732.985
"5440","17","9","2",871,942,299.582
"5441","17","9","2",871,951,265.234
"5442","17","9","2",871,991,20.549
"5443","17","9","2",871,999,15.125
"5444","17","9","2",872,910,161.589
"5445","17","9","2",872,930,13767.253
"5446","17","9","2",872,941,56365.477
"5447","17","9","2",872,942,1069.997
"5448","17","9","2",872,951,29746.05
"5449","17","9","2",872,953,198.836
"5450","17","9","2",872,991,3318.474
"5451","17","9","2",872,999,24356.188
"5452","17","9","3",861,952,3318.769
"5453","17","9","3",861,992,1180.025
"5454","17","9","3",862,922,38.418
"5455","17","9","3",862,952,971.49
"5456","17","9","3",862,992,368.839
"5457","17","9","3",863,952,44.564
"5458","17","9","3",871,922,169.778
"5459","17","9","3",871,952,2243.396
"5460","17","9","3",872,922,5253.992
"5461","17","9","3",872,952,26422.013
"5462","17","9","3",872,992,1443.541
"5463","18","1","1",901,134,327.033
"5464","18","1","1",902,134,899.396
"5465","18","1","1",902,139,23.158
"5466","18","1","1",911,120,31.202
"5467","18","1","1",911,152,142.932
"5468","18","1","1",912,120,219.752
"5469","18","1","1",912,134,81.663
"5470","18","1","1",912,152,561.89
"5471","18","2","1",901,254,1666.402
"5472","18","2","1",901,273,4130.887
"5473","18","2","1",901,281,12467.145
"5474","18","2","1",901,284,29647.634
"5475","18","2","1",901,285,1316.308
"5476","18","2","1",902,211,279.809
"5477","18","2","1",902,212,335.051
"5478","18","2","1",902,244,26.047
"5479","18","2","1",902,247,90.818
"5480","18","2","1",902,254,763.321
"5481","18","2","1",902,281,246.233
"5482","18","2","1",902,284,163.562
"5483","18","2","1",911,222,273.535
"5484","18","2","1",911,247,199.42
"5485","18","2","1",911,254,383.648
"5486","18","2","1",911,273,305.243
"5487","18","2","1",911,286,61426.474
"5488","18","2","1",912,212,53.733
"5489","18","2","1",912,222,296.522
"5490","18","2","1",912,237,105.187
"5491","18","2","1",912,247,650.023
"5492","18","2","1",912,254,1335.403
"5493","18","2","1",912,259,82.7
"5494","18","2","1",912,286,1341.921
"5495","18","2","2",901,274,111.005
"5496","18","2","2",901,282,266.151
"5497","18","2","2",901,283,13681.348
"5498","18","2","2",901,289,176.078
"5499","18","2","2",902,223,378.088
"5500","18","2","2",902,282,13197.477
"5501","18","2","2",902,289,221.995
"5502","18","2","2",911,223,107.842
"5503","18","2","2",911,245,220.594
"5504","18","2","2",911,289,582.448
"5505","18","2","2",912,223,22.737
"5506","18","2","2",912,236,524.664
"5507","18","2","2",912,283,456.854
"5508","18","3","2",901,311,293.613
"5509","18","3","2",901,392,1358.361
"5510","18","3","2",902,311,3313.657
"5511","18","3","2",902,392,2012.246
"5512","18","3","2",911,311,169.294
"5513","18","3","2",911,392,6867.539
"5514","18","3","2",912,311,24.663
"5515","18","3","2",912,320,43.486
"5516","18","3","2",912,392,2138.203
"5517","18","3","3",901,312,3294.06
"5518","18","3","3",901,313,189.07
"5519","18","3","3",901,314,406.299
"5520","18","3","3",901,399,185.291
"5521","18","3","3",902,312,9868.752
"5522","18","3","3",902,313,549.672
"5523","18","3","3",902,314,3829.656
"5524","18","3","3",902,330,232.497
"5525","18","3","3",902,399,3347.254
"5526","18","3","3",911,312,10177.468
"5527","18","3","3",911,313,2297.056
"5528","18","3","3",911,314,1540.966
"5529","18","3","3",911,399,175.133
"5530","18","3","3",912,312,3938.43
"5531","18","3","3",912,313,739.636
"5532","18","3","3",912,314,24.358
"5533","18","3","3",912,330,35.784
"5534","18","3","3",912,399,68.242
"5535","18","4","2",901,412,84.44
"5536","18","4","2",902,412,432.382
"5537","18","4","2",902,432,2555.552
"5538","18","4","2",902,441,112.563
"5539","18","4","2",911,412,561.754
"5540","18","4","2",911,432,47755.209
"5541","18","4","2",911,441,2650.441
"5542","18","4","2",912,412,522.481
"5543","18","4","2",912,422,314.836
"5544","18","4","2",912,432,81316.928
"5545","18","4","2",912,441,472.339
"5546","18","4","3",911,442,1515.563
"5547","18","4","3",912,442,578.128
"5548","18","5","2",902,510,300.853
"5549","18","5","2",902,522,151.521
"5550","18","5","2",911,510,84.888
"5551","18","5","2",912,510,174.462
"5552","18","5","2",912,522,225.042
"5553","18","5","3",901,521,140.359
"5554","18","5","3",901,530,287.106
"5555","18","5","3",902,521,1557.222
"5556","18","5","3",902,530,667.475
"5557","18","5","3",911,521,8087.453
"5558","18","5","3",911,530,52.574
"5559","18","5","3",912,521,12260.334
"5560","18","5","3",912,530,79.874
"5561","18","6","2",902,612,507.274
"5562","18","6","2",902,613,684.339
"5563","18","6","2",902,620,159.945
"5564","18","6","2",911,612,1399.632
"5565","18","6","2",911,613,618.084
"5566","18","6","2",912,612,196.674
"5567","18","6","2",912,613,243.528
"5568","18","7","1",901,762,805.958
"5569","18","7","1",911,762,356.998
"5570","18","7","2",901,761,1154.712
"5571","18","7","2",901,772,273.543
"5572","18","7","2",901,780,538.214
"5573","18","7","2",901,791,130.164
"5574","18","7","2",902,772,78.639
"5575","18","7","2",902,774,16.731
"5576","18","7","2",911,752,321.247
"5577","18","7","2",911,753,318.91
"5578","18","7","2",911,792,213.843
"5579","18","7","2",912,753,35.659
"5580","18","7","2",912,761,211.429
"5581","18","7","2",912,791,32.388
"5582","18","7","3",901,730,76.573
"5583","18","7","3",902,773,56.413
"5584","18","7","3",912,730,28.811
"5585","18","7","3",912,773,14.473
"5586","18","8","2",902,873,67.863
"5587","18","8","2",911,873,781.388
"5588","18","8","2",911,881,38.627
"5589","18","8","2",912,872,15.047
"5590","18","8","2",912,873,14.624
"5591","18","8","2",912,874,29.167
"5592","18","8","3",901,843,298.652
"5593","18","8","3",901,862,399.322
"5594","18","8","3",902,823,11.647
"5595","18","8","3",902,852,324.688
"5596","18","8","3",902,862,1249.907
"5597","18","8","3",911,852,265.326
"5598","18","8","3",911,862,536.046
"5599","18","8","3",911,892,44.884
"5600","18","8","3",912,832,168.746
"5601","18","8","3",912,852,29.977
"5602","18","8","3",912,862,578.259
"5603","18","9","2",901,941,176.25
"5604","18","9","2",901,942,45.929
"5605","18","9","2",901,999,186.639
"5606","18","9","2",902,910,101.354
"5607","18","9","2",902,941,5403.635
"5608","18","9","2",902,942,2229.533
"5609","18","9","2",902,991,1314.151
"5610","18","9","2",902,999,117.209
"5611","18","9","2",911,910,77.777
"5612","18","9","2",911,941,8358.638
"5613","18","9","2",911,942,977.643
"5614","18","9","2",911,953,257.486
"5615","18","9","2",911,991,3644.921
"5616","18","9","2",911,999,813.525
"5617","18","9","2",912,941,2261.464
"5618","18","9","2",912,942,697.257
"5619","18","9","2",912,951,352.275
"5620","18","9","2",912,953,28.924
"5621","18","9","2",912,991,243.675
"5622","18","9","2",912,999,777.314
"5623","18","9","3",902,952,321.002
"5624","18","9","3",902,992,338.272
"5625","18","9","3",911,952,858.059
"5626","18","9","3",911,992,697.061
"5627","18","9","3",912,952,726.066
"5628","18","9","3",912,992,1058.556
"5629","19","1","1",941,120,69.765
"5630","19","1","1",941,132,366.139
"5631","19","1","1",942,111,372.798
"5632","19","1","1",949,111,186.496
"5633","19","1","1",949,120,443.097
"5634","19","1","1",951,120,188.929
"5635","19","1","1",961,152,267.791
"5636","19","1","1",969,133,75.738
"5637","19","1","2",941,151,251.066
"5638","19","1","2",951,151,450.234
"5639","19","2","1",941,211,336.292
"5640","19","2","1",941,212,235.36
"5641","19","2","1",941,231,311.158
"5642","19","2","1",941,247,807.873
"5643","19","2","1",941,254,1054.465
"5644","19","2","1",941,261,291.906
"5645","19","2","1",941,262,251.979
"5646","19","2","1",941,273,570.347
"5647","19","2","1",941,281,534.028
"5648","19","2","1",949,212,481.347
"5649","19","2","1",949,232,183.533
"5650","19","2","1",949,235,393.308
"5651","19","2","1",949,237,11.006
"5652","19","2","1",949,243,130.743
"5653","19","2","1",949,244,54.892
"5654","19","2","1",949,247,4615.265
"5655","19","2","1",949,248,133652.294
"5656","19","2","1",949,251,22.662
"5657","19","2","1",949,252,303.6
"5658","19","2","1",949,254,1056.902
"5659","19","2","1",949,259,266.626
"5660","19","2","1",949,273,736.175
"5661","19","2","1",949,281,172.249
"5662","19","2","1",949,284,1384.964
"5663","19","2","1",949,285,460.113
"5664","19","2","1",949,286,1449.923
"5665","19","2","1",951,235,558.58
"5666","19","2","1",951,237,236.932
"5667","19","2","1",951,285,373.724
"5668","19","2","1",961,285,57.786
"5669","19","2","1",961,286,213.828
"5670","19","2","1",969,243,1032.364
"5671","19","2","1",969,247,1818.825
"5672","19","2","1",969,248,24.723
"5673","19","2","1",969,259,342.286
"5674","19","2","1",969,273,69.912
"5675","19","2","1",969,281,208.296
"5676","19","2","1",969,284,1273.93
"5677","19","2","1",969,285,59.596
"5678","19","2","2",941,223,308.858
"5679","19","2","2",941,246,204.288
"5680","19","2","2",941,271,1182.249
"5681","19","2","2",941,283,217.975
"5682","19","2","2",942,271,177.037
"5683","19","2","2",949,234,234.457
"5684","19","2","2",949,236,131.838
"5685","19","2","2",949,245,918.991
